timestamp,accel_x (m/s2),accel_y (m/s2),accel_z (m/s2)
0.00270663020833339,-0.612915625,8.93994899902344,0.32561142578125
0.00541326041666679,-0.196324536132812,10.0077629394531,-0.411802685546875
0.00811989062500018,-0.1915361328125,10.0029745361328,-0.430956298828125
0.0135480726996526,-0.158017309570312,10.0556469726563,-0.445321508789062
0.0189762547743051,-0.177170922851562,10.0077629394531,-0.387860668945312
0.0244044368489575,-0.167594116210937,9.9981861328125,-0.445321508789062
0.029834979492185,-0.220266552734375,9.97424411621094,-0.445321508789062
0.0352655221354124,-0.21068974609375,10.0221281494141,-0.464475122070312
0.0406960647786399,-0.21068974609375,9.98860932617187,-0.450109912109375
0.0461876169704792,-0.177170922851562,10.0269165527344,-0.44053310546875
0.0516791691623186,-0.17238251953125,10.0029745361328,-0.426167895507812
0.0571707213541579,-0.205901342773437,10.0077629394531,-0.368707055664062
0.0626676034071079,-0.234631762695312,9.99339772949219,-0.445321508789062
0.068164485460058,-0.21068974609375,10.0173397460938,-0.407014282226562
0.073661367513008,-0.21068974609375,10.0460701660156,-0.450109912109375
0.0791610273437359,-0.215478149414062,10.0029745361328,-0.4213794921875
0.0846606871744638,-0.253785375976562,10.0125513427734,-0.430956298828125
0.0901603470051917,-0.220266552734375,9.9981861328125,-0.411802685546875
0.0956619277343584,-0.215478149414062,10.0221281494141,-0.4213794921875
0.101163508463525,-0.220266552734375,10.036493359375,-0.40222587890625
0.106665089192692,-0.1915361328125,9.97424411621094,-0.40222587890625
0.112171311197899,-0.21068974609375,9.99339772949219,-0.454898315429687
0.117677533203106,-0.229843359375,9.98860932617187,-0.416591088867187
0.123183755208313,-0.167594116210937,9.9981861328125,-0.435744702148437
0.128753497178798,-0.220266552734375,9.97424411621094,-0.445321508789062
0.134323239149283,-0.181959326171875,9.96945571289062,-0.4213794921875
0.139892981119768,-0.167594116210937,9.94551369628906,-0.392649072265625
0.145466884657093,-0.21068974609375,9.97424411621094,-0.40222587890625
0.151040788194418,-0.225054956054687,9.98382092285156,-0.36391865234375
0.156614691731743,-0.21068974609375,9.95509050292969,-0.426167895507812
0.16219149077688,-0.196324536132812,9.95987890625,-0.445321508789062
0.167768289822018,-0.229843359375,9.95987890625,-0.40222587890625
0.173345088867155,-0.239420166015625,9.9215716796875,-0.392649072265625
0.178923770724792,-0.244208569335937,9.97424411621094,-0.387860668945312
0.18450245258243,-0.220266552734375,9.95509050292969,-0.416591088867187
0.190081134440067,-0.215478149414062,9.96466730957031,-0.368707055664062
0.195662032660551,-0.229843359375,9.98382092285156,-0.335188232421875
0.201242930881036,-0.205901342773437,9.98860932617187,-0.383072265625
0.20682382910152,-0.28730419921875,9.95987890625,-0.359130249023437
0.212471535807248,-0.220266552734375,9.95509050292969,-0.397437475585937
0.218119242512975,-0.201112939453125,9.95987890625,-0.354341845703125
0.223766949218703,-0.205901342773437,9.95987890625,-0.411802685546875
0.229422284396654,-0.239420166015625,9.99339772949219,-0.36391865234375
0.235077619574605,-0.1915361328125,9.95987890625,-0.387860668945312
0.240732954752556,-0.234631762695312,9.98860932617187,-0.4213794921875
0.246391777018179,-0.229843359375,10.0125513427734,-0.45968671875
0.252050599283802,-0.205901342773437,9.9981861328125,-0.40222587890625
0.257709421549425,-0.225054956054687,9.96466730957031,-0.450109912109375
0.263370958441784,-0.220266552734375,9.93593688964844,-0.4213794921875
0.269032495334143,-0.201112939453125,9.99339772949219,-0.387860668945312
0.274694032226503,-0.205901342773437,9.99339772949219,-0.373495458984375
0.280357311631883,-0.215478149414062,10.0077629394531,-0.435744702148437
0.286020591037263,-0.21068974609375,10.0173397460938,-0.430956298828125
0.291683870442643,-0.201112939453125,10.0125513427734,-0.430956298828125
0.297409298611045,-0.239420166015625,9.98860932617187,-0.383072265625
